home_goals_scored_L5,home_goals_conceded_L5,home_goal_diff_L5,home_goals_scored_L10,home_goals_conceded_L10,home_goal_diff_L10,home_shots_L5,home_shots_on_target_L5,home_shots_L10,home_shots_on_target_L10,home_corners_L5,home_corners_L10,home_fouls_L5,home_yellow_cards_L5,home_fouls_L10,home_yellow_cards_L10,away_goals_scored_L5,away_goals_conceded_L5,away_goal_diff_L5,away_goals_scored_L10,away_goals_conceded_L10,away_goal_diff_L10,away_shots_L5,away_shots_on_target_L5,away_shots_L10,away_shots_on_target_L10,away_corners_L5,away_corners_L10,away_fouls_L5,away_yellow_cards_L5,away_fouls_L10,away_yellow_cards_L10,home_win_streak,away_win_streak,home_form_L5,away_form_L5,h2h_home_wins,h2h_away_wins,goal_diff_interaction,form_interaction,shots_efficiency_home,shots_efficiency_away,FTR
0.6,1.4,-0.7999999999999999,0.9,1.3,-0.4,10.0,2.8,11.8,3.5,5.6,5.0,9.0,1.6,9.7,1.6,2.6,1.0,1.6,2.0,1.0,1.0,16.2,5.8,15.9,5.9,5.8,5.9,9.4,1.0,9.7,0.8,0.0,3.0,1.0,4.0,5.0,9.0,-1.28,4.0,0.2545454545454545,0.3372093023255814,A
1.4,1.2,0.19999999999999996,1.3,1.3,0.0,18.2,5.4,17.9,4.7,9.8,7.9,7.8,1.2,9.4,1.6,0.6,1.0,-0.4,0.7,1.0,-0.30000000000000004,7.2,3.0,8.5,3.1,3.2,3.3,11.2,2.6,11.0,2.2,2.0,2.0,8.0,7.0,7.0,5.0,-0.07999999999999999,56.0,0.28125000000000006,0.3658536585365854,D
2.2,0.6,1.6,1.6,0.6,1.0,15.2,6.8,16.2,6.1,5.6,5.8,13.0,2.4,12.5,2.5,0.6,3.2,-2.6,0.4,2.5,-2.1,10.0,3.8,10.5,3.5,5.0,5.9,10.6,1.6,11.0,1.3,3.0,1.0,11.0,12.0,10.0,6.0,-4.16,132.0,0.4197530864197531,0.34545454545454546,A
1.8,1.8,0.0,2.4,1.3,1.0999999999999999,13.6,5.0,15.1,5.2,3.6,4.5,7.8,1.2,8.8,1.1,0.8,1.6,-0.8,1.0,1.7,-0.7,12.6,3.0,11.8,3.3,7.4,5.7,11.6,2.4,10.6,2.0,3.0,0.0,10.0,11.0,1.0,1.0,-0.0,110.0,0.3424657534246575,0.22058823529411764,H
1.4,1.0,0.3999999999999999,1.7,0.9,0.7999999999999999,9.2,3.2,12.1,4.8,3.8,4.6,10.4,1.6,10.6,1.7,0.8,0.8,0.0,1.6,0.9,0.7000000000000001,12.0,4.0,12.1,4.5,4.6,4.9,12.2,2.2,14.3,1.9,3.0,2.0,10.0,7.0,2.0,1.0,0.0,70.0,0.3137254901960785,0.3076923076923077,A
1.6,1.0,0.6000000000000001,2.1,1.4,0.7000000000000002,16.4,4.2,16.8,5.6,6.2,6.5,10.2,1.6,10.0,1.6,2.0,1.0,1.0,1.4,1.2,0.19999999999999996,14.2,6.2,13.1,4.9,6.2,5.6,14.6,1.8,12.9,2.1,2.0,2.0,8.0,3.0,3.0,2.0,0.6000000000000001,24.0,0.24137931034482762,0.4078947368421053,A
2.4,1.4,1.0,1.7,1.5,0.19999999999999996,15.2,5.6,14.1,4.8,6.2,7.2,7.6,1.8,8.4,1.5,2.6,1.0,1.6,1.9,0.9,0.9999999999999999,17.8,5.8,13.5,4.6,7.2,6.1,11.2,1.4,13.0,1.9,2.0,4.0,8.0,1.0,0.0,0.0,1.6,8.0,0.345679012345679,0.30851063829787234,A
1.6,0.2,1.4000000000000001,1.4,0.5,0.8999999999999999,12.2,3.0,13.9,4.4,5.2,5.3,11.0,1.0,11.7,1.1,1.0,2.6,-1.6,0.9,2.2,-1.3000000000000003,9.8,3.8,9.6,3.3,4.4,3.9,12.4,2.0,12.0,1.8,3.0,0.0,11.0,13.0,4.0,2.0,-2.24,143.0,0.2272727272727273,0.3518518518518518,A
1.0,1.4,-0.3999999999999999,1.4,1.3,0.09999999999999987,13.4,4.2,15.8,5.1,5.2,5.9,11.8,1.4,12.0,1.8,0.8,2.6,-1.8,0.9,2.4,-1.5,11.6,4.6,10.8,4.5,2.4,2.7,11.4,2.2,11.9,2.1,2.0,1.0,6.0,12.0,7.0,10.0,0.7199999999999999,72.0,0.2916666666666667,0.36507936507936506,H
2.0,1.4,0.6000000000000001,1.6,1.3,0.30000000000000004,10.4,3.8,10.9,3.7,4.8,4.4,8.6,2.0,9.5,2.3,0.8,2.6,-1.8,1.1,2.7,-1.6,10.0,2.4,10.1,2.9,3.0,3.6,12.6,1.6,12.2,1.9,2.0,0.0,8.0,13.0,10.0,3.0,-1.0800000000000003,104.0,0.3333333333333333,0.21818181818181817,D
0.8,2.2,-1.4000000000000001,1.2,1.6,-0.40000000000000013,10.8,2.6,12.3,3.9,3.4,4.0,7.2,2.0,8.2,1.7,1.2,1.8,-0.6000000000000001,1.3,1.3,0.0,14.2,3.8,10.6,3.3,5.4,5.0,11.2,1.8,10.5,1.7,0.0,1.0,2.0,8.0,4.0,0.0,0.8400000000000002,16.0,0.22033898305084745,0.25,D
1.0,1.2,-0.19999999999999996,0.8,0.8,0.0,13.4,4.0,12.8,3.4,4.8,4.5,12.2,2.6,11.7,1.8,1.6,1.0,0.6000000000000001,1.2,1.5,-0.30000000000000004,13.0,4.8,12.4,4.7,7.2,6.6,14.8,2.6,12.9,2.8,2.0,2.0,6.0,5.0,1.0,1.0,-0.12,30.0,0.2777777777777778,0.34285714285714286,H
2.2,0.6,1.6,1.5,0.7,0.8,17.4,6.6,20.3,7.4,6.6,6.3,8.8,1.0,7.7,0.9,0.4,1.2,-0.7999999999999999,1.4,1.2,0.19999999999999996,14.6,4.6,15.5,5.7,6.2,6.3,9.8,1.6,10.0,2.2,4.0,1.0,13.0,8.0,10.0,5.0,-1.28,104.0,0.358695652173913,0.2948717948717949,H
1.0,1.2,-0.19999999999999996,1.9,1.4,0.5,15.0,3.6,16.6,5.6,6.2,6.1,10.2,1.2,10.9,1.6,2.0,0.6,1.4,1.9,0.9,0.9999999999999999,12.6,4.2,14.5,5.4,5.8,5.9,8.4,0.8,9.3,0.8,1.0,3.0,5.0,4.0,4.0,0.0,-0.2799999999999999,20.0,0.225,0.3088235294117647,H
1.6,0.8,0.8,1.7,0.7,1.0,16.2,6.8,16.1,6.4,5.8,5.6,12.2,1.8,13.2,2.4,1.0,2.4,-1.4,1.1,1.9,-0.7999999999999998,7.8,3.2,9.3,3.5,3.4,3.6,11.0,2.4,12.1,1.9,2.0,1.0,8.0,12.0,2.0,2.0,-1.1199999999999999,96.0,0.3953488372093023,0.36363636363636365,H
0.4,1.8,-1.4,1.0,1.6,-0.6000000000000001,12.8,2.6,12.8,3.7,4.0,4.2,6.8,1.8,7.9,1.6,0.8,1.4,-0.5999999999999999,0.8,1.2,-0.3999999999999999,5.8,2.2,8.3,3.0,2.6,3.4,11.0,2.0,10.9,2.2,0.0,1.0,2.0,8.0,5.0,3.0,0.8399999999999997,16.0,0.18840579710144928,0.3235294117647059,H
1.8,1.2,0.6000000000000001,1.6,1.3,0.30000000000000004,9.8,3.6,10.2,3.6,4.6,4.0,8.0,2.0,9.3,2.2,1.8,1.8,0.0,1.6,1.3,0.30000000000000004,12.2,4.4,12.6,4.1,4.6,4.9,9.2,1.0,10.2,1.5,2.0,1.0,8.0,6.0,10.0,4.0,0.0,48.0,0.3333333333333333,0.33333333333333337,A
1.2,1.0,0.19999999999999996,1.7,1.0,0.7,12.2,3.4,12.4,4.5,4.6,4.4,10.2,1.8,9.8,1.7,1.4,0.8,0.5999999999999999,1.2,1.1,0.09999999999999987,9.8,4.2,9.5,3.6,6.2,4.9,12.0,1.8,13.0,1.8,3.0,2.0,9.0,5.0,8.0,4.0,0.11999999999999994,45.0,0.25757575757575757,0.3888888888888889,H
1.6,1.4,0.20000000000000018,1.3,1.5,-0.19999999999999996,19.2,5.6,19.3,4.9,9.4,7.7,8.4,1.0,9.3,1.4,2.8,1.2,1.5999999999999999,2.1,1.1,1.0,16.6,5.8,13.7,4.7,6.0,5.9,13.2,1.4,12.8,2.0,2.0,4.0,8.0,1.0,0.0,1.0,0.3200000000000003,8.0,0.2772277227722772,0.32954545454545453,H
1.4,1.0,0.3999999999999999,1.6,1.3,0.30000000000000004,14.8,5.0,16.7,5.5,4.8,5.5,11.4,1.2,11.9,1.5,1.6,1.0,0.6000000000000001,1.4,1.1,0.2999999999999998,11.8,4.2,10.7,3.7,4.6,4.2,12.6,1.2,13.3,1.8,3.0,3.0,9.0,4.0,1.0,1.0,0.24,36.0,0.3164556962025316,0.328125,D
2.6,1.6,1.0,2.7,1.1,1.6,15.2,6.6,17.7,7.1,7.0,7.9,9.4,1.8,11.1,1.9,1.0,2.6,-1.6,1.0,2.7,-1.7000000000000002,12.0,4.4,11.2,4.5,2.4,2.7,10.4,2.2,12.3,2.4,4.0,1.0,12.0,12.0,11.0,4.0,-1.6,144.0,0.4074074074074074,0.3384615384615385,H
0.6,1.6,-1.0,0.6,1.3,-0.7000000000000001,11.0,2.6,12.5,3.3,6.2,5.0,8.6,1.2,9.2,1.4,0.8,1.4,-0.5999999999999999,1.3,1.2,0.10000000000000009,12.4,3.0,11.2,3.4,5.6,5.3,10.8,1.2,10.1,1.7,0.0,1.0,1.0,8.0,8.0,4.0,0.5999999999999999,8.0,0.21666666666666667,0.22388059701492538,D
1.2,1.0,0.19999999999999996,1.4,1.3,0.09999999999999987,17.2,6.4,16.5,5.2,6.6,7.2,10.0,0.6,10.0,0.8,1.2,1.2,0.0,0.8,1.2,-0.3999999999999999,11.8,4.6,12.5,4.4,6.6,5.8,11.2,1.8,10.2,1.6,1.0,2.0,7.0,7.0,2.0,1.0,0.0,49.0,0.3516483516483517,0.35937499999999994,H
1.4,1.4,0.0,1.4,1.6,-0.20000000000000018,8.6,2.8,9.3,3.2,3.4,4.4,10.8,2.0,10.1,2.0,1.0,3.0,-2.0,0.6,2.4,-1.7999999999999998,8.8,3.8,10.3,3.6,4.0,5.5,11.2,1.6,10.7,1.5,2.0,2.0,7.0,9.0,6.0,5.0,-0.0,63.0,0.2916666666666667,0.38775510204081626,H
1.6,1.0,0.6000000000000001,1.0,0.7,0.30000000000000004,11.6,4.6,13.0,3.8,5.0,4.7,10.0,2.0,11.4,1.8,2.2,1.0,1.2000000000000002,1.4,1.0,0.3999999999999999,13.8,6.6,13.7,5.3,6.0,6.0,14.0,1.8,12.8,1.9,3.0,2.0,9.0,3.0,1.0,0.0,0.7200000000000002,27.0,0.36507936507936506,0.4459459459459459,A
0.8,1.0,-0.19999999999999996,1.1,1.5,-0.3999999999999999,11.6,2.8,13.2,4.1,8.4,6.8,8.8,0.8,10.6,1.5,0.6,2.2,-1.6,1.0,2.5,-1.5,10.0,3.0,9.8,3.2,4.2,3.7,12.8,2.2,12.5,2.0,1.0,0.0,5.0,11.0,3.0,2.0,0.31999999999999995,55.0,0.2222222222222222,0.2727272727272727,H
2.6,1.8,0.8,1.9,1.6,0.2999999999999998,15.0,5.8,13.2,4.9,7.2,6.7,6.8,1.6,8.0,1.5,0.4,0.4,0.0,0.6,0.7,-0.09999999999999998,10.6,2.8,10.7,3.4,4.2,3.6,11.4,1.8,10.7,1.5,2.0,2.0,7.0,5.0,6.0,3.0,0.0,35.0,0.3625,0.24137931034482757,A
1.4,1.0,0.3999999999999999,1.3,0.9,0.4,13.2,5.2,13.7,5.3,6.8,6.5,11.4,1.2,13.2,1.8,0.8,1.6,-0.8,0.8,1.3,-0.5,10.2,3.0,11.0,4.2,4.6,4.2,10.0,1.2,11.2,1.3,2.0,1.0,7.0,12.0,1.0,1.0,-0.31999999999999995,84.0,0.36619718309859156,0.26785714285714285,D
1.2,0.4,0.7999999999999999,1.1,0.5,0.6000000000000001,12.6,2.8,13.9,3.9,6.6,6.3,10.6,0.8,11.2,1.1,0.8,1.4,-0.5999999999999999,1.1,1.9,-0.7999999999999998,11.8,3.6,12.2,3.5,6.2,6.3,10.8,2.0,10.3,1.7,2.0,0.0,8.0,11.0,11.0,3.0,-0.47999999999999987,88.0,0.20588235294117646,0.28125,D
1.6,1.6,0.0,2.3,1.4,0.8999999999999999,11.2,4.8,14.1,5.0,3.0,3.6,9.4,1.2,9.4,1.2,0.4,1.6,-1.2000000000000002,1.3,1.0,0.30000000000000004,14.4,4.4,16.5,6.0,7.0,6.6,10.4,1.4,10.0,2.1,3.0,0.0,10.0,11.0,1.0,1.0,-0.0,110.0,0.39344262295081966,0.28571428571428575,D
1.4,0.8,0.5999999999999999,1.1,1.0,0.10000000000000009,12.4,3.2,11.5,3.1,5.8,5.3,7.8,0.8,9.9,1.7,1.4,1.4,0.0,1.1,1.7,-0.5999999999999999,12.8,4.8,12.1,4.7,6.8,7.1,12.8,2.0,12.7,2.5,2.0,2.0,7.0,7.0,8.0,6.0,0.0,49.0,0.23880597014925373,0.34782608695652173,A
1.8,0.8,1.0,1.0,0.8,0.19999999999999996,11.8,4.6,12.8,3.7,5.4,4.4,10.0,2.4,11.2,2.0,0.2,0.8,-0.6000000000000001,1.2,1.0,0.19999999999999996,14.2,3.8,17.1,6.1,7.8,7.2,10.8,1.8,9.7,2.0,3.0,0.0,9.0,9.0,1.0,0.0,-0.6000000000000001,81.0,0.35937499999999994,0.25,A
1.2,0.8,0.3999999999999999,1.5,1.4,0.10000000000000009,16.0,6.0,14.9,5.0,6.0,6.3,9.8,0.8,9.5,0.6,1.6,1.4,0.20000000000000018,1.1,1.1,0.0,13.8,5.4,12.5,4.9,6.4,6.6,13.8,2.2,13.9,2.6,2.0,3.0,9.0,6.0,10.0,7.0,0.08000000000000006,54.0,0.35294117647058826,0.36486486486486486,H
1.4,1.4,0.0,1.2,1.6,-0.40000000000000013,11.4,3.6,10.6,3.2,6.8,5.9,9.8,1.6,9.6,1.7,1.0,1.0,0.0,1.0,1.0,0.0,10.4,3.4,10.4,3.6,4.2,3.2,11.0,1.6,11.0,1.4,2.0,2.0,7.0,5.0,3.0,7.0,0.0,35.0,0.2903225806451613,0.2982456140350877,H
1.0,0.6,0.4,0.9,1.0,-0.09999999999999998,11.6,3.2,11.1,2.8,6.8,5.8,6.6,0.6,9.5,1.6,0.6,2.2,-1.6,0.9,2.1,-1.2000000000000002,9.6,3.4,9.5,3.1,4.8,4.1,13.6,2.6,13.9,2.4,2.0,0.0,6.0,11.0,4.0,8.0,-0.6400000000000001,66.0,0.253968253968254,0.32075471698113206,H
2.0,0.8,1.2,1.9,0.7,1.2,13.4,5.4,17.3,6.8,6.0,6.5,8.4,1.0,7.6,1.0,0.8,2.0,-1.2,0.6,2.2,-1.6,9.0,3.4,9.8,3.5,4.6,5.4,12.2,1.4,10.7,1.3,4.0,2.0,13.0,9.0,8.0,6.0,-1.44,117.0,0.375,0.33999999999999997,H
0.6,0.4,0.19999999999999996,1.1,0.4,0.7000000000000001,12.6,1.8,12.5,3.2,6.6,5.9,11.4,1.6,11.8,1.4,0.6,1.0,-0.4,0.7,1.3,-0.6000000000000001,9.0,2.8,10.7,4.2,4.8,4.5,10.4,1.4,11.8,1.4,1.0,1.0,6.0,10.0,5.0,3.0,-0.07999999999999999,60.0,0.1323529411764706,0.27999999999999997,H
1.2,0.6,0.6,2.1,1.4,0.7000000000000002,10.2,4.2,14.2,5.1,2.0,3.3,9.8,1.2,9.3,1.2,1.0,1.4,-0.3999999999999999,1.2,2.1,-0.9000000000000001,14.6,4.2,12.4,3.9,5.2,5.6,8.8,1.2,10.0,1.4,3.0,2.0,11.0,7.0,0.0,0.0,-0.23999999999999994,77.0,0.37500000000000006,0.2692307692307693,D
1.0,0.6,0.4,1.1,1.2,-0.09999999999999987,10.0,3.2,12.8,4.0,5.8,6.3,10.0,1.2,10.0,1.4,0.8,1.4,-0.5999999999999999,0.9,1.2,-0.29999999999999993,12.2,4.4,13.0,4.5,6.8,5.7,10.8,1.4,10.4,1.9,2.0,1.0,8.0,10.0,3.0,0.0,-0.23999999999999996,80.0,0.29090909090909095,0.33333333333333337,H
1.2,0.4,0.7999999999999999,1.2,0.9,0.29999999999999993,14.0,5.4,13.4,4.8,8.0,6.5,11.8,1.6,12.1,1.8,0.4,1.0,-0.6,0.8,1.8,-1.0,10.2,3.4,11.9,3.4,5.6,6.0,9.0,2.0,10.8,1.9,2.0,0.0,8.0,11.0,3.0,2.0,-0.4799999999999999,88.0,0.36000000000000004,0.3035714285714286,A
3.2,2.0,1.2000000000000002,2.2,1.9,0.30000000000000027,15.6,5.8,13.8,5.1,7.4,7.0,6.4,1.6,7.8,1.6,2.2,0.8,1.4000000000000001,1.6,0.8,0.8,12.0,5.0,13.8,5.3,5.4,5.5,12.8,1.4,12.9,2.1,2.0,3.0,7.0,2.0,8.0,6.0,1.6800000000000004,14.0,0.34939759036144574,0.38461538461538464,D
0.8,1.6,-0.8,0.6,1.4,-0.7999999999999999,11.4,3.8,12.5,3.6,6.2,5.7,9.0,1.6,10.0,1.6,1.0,0.8,0.19999999999999996,1.4,0.8,0.5999999999999999,10.4,3.2,11.9,4.2,5.2,5.1,10.6,1.0,13.8,1.5,0.0,2.0,2.0,5.0,2.0,2.0,-0.15999999999999998,10.0,0.30645161290322576,0.2807017543859649,H
1.2,2.0,-0.8,1.1111111111111112,1.4444444444444444,-0.33333333333333326,14.2,5.4,12.666666666666666,4.666666666666667,8.6,7.222222222222222,9.0,1.4,9.88888888888889,1.6666666666666667,0.4,1.4,-0.9999999999999999,1.4,1.1,0.2999999999999998,9.6,3.0,11.8,3.7,5.0,5.6,11.2,1.2,10.5,1.9,1.0,0.0,5.0,9.0,0.0,1.0,0.7999999999999999,45.0,0.3552631578947369,0.2830188679245283,A
0.6,1.0,-0.4,1.4,1.4,0.0,9.6,2.6,9.5,3.3,4.2,3.9,9.2,2.2,10.0,2.2,0.8,1.2,-0.3999999999999999,1.2,1.3,-0.10000000000000009,10.0,4.0,9.9,4.1,8.0,6.0,12.4,1.8,13.1,1.8,1.0,1.0,5.0,8.0,7.0,7.0,0.15999999999999998,40.0,0.24528301886792456,0.36363636363636365,D
1.2,0.8,0.3999999999999999,1.6,1.0,0.6000000000000001,13.2,3.0,12.0,3.9,4.2,3.9,10.2,1.8,9.7,1.8,0.6,1.8,-1.2000000000000002,1.1,2.2,-1.1,6.4,2.6,9.8,3.5,2.8,3.8,11.6,2.6,11.7,1.8,3.0,1.0,9.0,12.0,3.0,1.0,-0.48,108.0,0.21126760563380284,0.35135135135135137,H
0.6,1.6,-1.0,0.9,1.2,-0.29999999999999993,11.4,2.6,12.2,3.0,3.8,3.1,7.6,1.6,8.1,1.7,1.2,3.2,-2.0,1.0,2.8,-1.7999999999999998,12.4,4.6,10.6,3.9,1.6,2.5,10.0,2.0,12.6,2.4,1.0,1.0,5.0,12.0,2.0,1.0,2.0,60.0,0.20967741935483872,0.34328358208955223,A
1.4,0.8,0.5999999999999999,1.7,1.3,0.3999999999999999,15.2,3.4,16.3,5.0,5.6,5.8,9.0,1.0,10.0,1.6,1.8,1.2,0.6000000000000001,1.6,1.2,0.40000000000000013,12.0,4.4,10.6,3.7,4.8,3.9,13.0,1.8,13.1,1.8,2.0,3.0,7.0,4.0,0.0,0.0,0.36,28.0,0.20987654320987656,0.3384615384615385,H
2.2,0.8,1.4000000000000001,1.8,0.7,1.1,16.6,8.0,16.6,7.1,6.0,5.9,10.0,1.8,12.6,2.2,2.4,1.0,1.4,2.1,1.2,0.9000000000000001,12.8,5.0,13.3,5.0,5.8,5.6,12.8,1.6,12.1,2.0,3.0,4.0,10.0,3.0,1.0,1.0,1.96,30.0,0.45454545454545453,0.36231884057971014,A
1.2,1.0,0.19999999999999996,1.2,1.4,-0.19999999999999996,20.0,4.0,19.3,4.5,8.6,7.5,9.0,1.4,9.5,1.4,1.4,1.4,0.0,1.8,1.2,0.6000000000000001,10.6,3.8,14.7,5.5,4.8,5.8,7.8,0.6,9.4,0.8,2.0,2.0,8.0,7.0,8.0,4.0,0.0,56.0,0.19047619047619047,0.3275862068965517,D
2.4,1.6,0.7999999999999998,2.9,1.2,1.7,16.0,6.2,18.1,7.4,7.8,7.6,9.2,1.6,10.8,1.9,1.4,1.4,0.0,1.5,1.0,0.5,13.8,5.0,13.7,4.3,5.2,5.3,10.0,0.8,10.2,1.6,4.0,1.0,12.0,6.0,11.0,7.0,0.0,72.0,0.3647058823529412,0.33783783783783783,D
1.4,1.4,0.0,1.5,1.4,0.10000000000000009,16.4,4.8,16.0,4.9,5.8,5.3,8.4,1.2,11.4,1.4,0.8,1.2,-0.3999999999999999,0.7,1.2,-0.5,6.2,2.4,8.4,3.0,3.4,3.9,11.0,2.0,10.5,2.2,2.0,1.0,7.0,8.0,9.0,4.0,-0.0,56.0,0.27586206896551724,0.3333333333333333,D
0.8,1.2,-0.3999999999999999,0.7,1.3,-0.6000000000000001,12.2,3.8,12.2,3.4,7.2,5.9,10.0,1.6,10.6,1.7,2.0,0.6,1.4,2.0,1.1,0.8999999999999999,12.2,4.4,13.2,4.6,6.6,6.0,12.6,1.2,11.9,1.7,1.0,4.0,5.0,3.0,3.0,0.0,-0.5599999999999998,15.0,0.2878787878787879,0.33333333333333337,D
1.2,1.6,-0.40000000000000013,1.1,1.6,-0.5,14.2,5.6,12.5,4.6,8.6,6.9,9.0,1.6,9.7,1.6,0.6,2.0,-1.4,0.9,2.4,-1.5,6.4,2.4,8.4,3.1,2.6,3.5,10.6,2.4,11.8,1.7,1.0,1.0,5.0,12.0,1.0,0.0,0.5600000000000002,60.0,0.3684210526315789,0.3243243243243243,H
1.6,1.2,0.40000000000000013,1.5,1.4,0.10000000000000009,17.6,4.8,16.3,4.8,7.0,5.6,9.2,1.6,11.2,1.6,1.2,1.0,0.19999999999999996,1.3,0.9,0.4,13.2,4.4,12.3,4.0,5.2,5.0,8.4,1.0,9.4,1.3,2.0,1.0,8.0,4.0,10.0,4.0,0.08000000000000002,32.0,0.25806451612903225,0.3098591549295775,D
2.0,1.4,0.6000000000000001,2.6,1.2,1.4000000000000001,16.2,6.2,18.5,7.1,7.8,8.3,9.4,1.2,9.4,1.5,1.0,0.8,0.19999999999999996,1.1,0.8,0.30000000000000004,10.4,2.6,11.3,3.7,4.8,4.6,10.2,1.0,13.0,1.3,3.0,2.0,10.0,5.0,3.0,2.0,0.12,50.0,0.3604651162790698,0.22807017543859648,H
1.2,1.6,-0.40000000000000013,1.5,1.5,0.0,9.4,2.6,10.0,3.5,3.0,3.8,10.0,2.2,10.1,2.1,1.0,1.2,-0.19999999999999996,1.5,1.2,0.30000000000000004,10.0,3.4,12.0,3.8,6.0,5.9,9.8,1.4,10.1,1.7,1.0,1.0,5.0,6.0,6.0,5.0,0.08000000000000002,30.0,0.25,0.3090909090909091,H
1.4,0.8,0.5999999999999999,1.9,1.0,0.8999999999999999,16.0,4.4,16.1,5.3,6.4,5.7,9.8,1.2,9.8,1.3,1.0,1.6,-0.6000000000000001,0.8,1.0,-0.19999999999999996,7.4,2.8,8.3,3.1,4.2,4.3,11.4,2.2,10.6,2.5,2.0,0.0,7.0,9.0,3.0,2.0,-0.36,63.0,0.25882352941176473,0.3333333333333333,H
1.6,0.8,0.8,1.6,0.6,1.0,17.4,7.8,17.4,6.9,8.4,7.1,11.4,2.0,12.4,2.1,1.6,2.4,-0.7999999999999998,1.2,2.6,-1.4000000000000001,10.4,3.8,10.3,3.9,2.6,2.8,11.4,1.6,12.1,2.0,2.0,2.0,7.0,9.0,9.0,5.0,-0.6399999999999999,63.0,0.4239130434782609,0.3333333333333333,H
1.6,1.4,0.20000000000000018,1.4,1.4,0.0,21.4,4.8,19.7,4.8,8.4,8.0,9.2,1.6,9.4,1.4,1.4,1.8,-0.40000000000000013,1.4,1.6,-0.20000000000000018,11.4,4.6,10.2,4.3,8.0,5.8,11.8,1.8,13.3,1.9,2.0,1.0,8.0,8.0,13.0,6.0,-0.0800000000000001,64.0,0.2142857142857143,0.3709677419354838,A
1.8,0.6,1.2000000000000002,1.3,1.0,0.30000000000000004,13.6,3.6,11.9,3.4,3.4,4.3,9.2,1.2,8.9,1.4,1.4,2.0,-0.6000000000000001,1.9,1.4,0.5,10.4,3.8,14.1,5.3,4.6,5.5,7.8,0.6,8.9,0.7,4.0,1.0,12.0,8.0,12.0,1.0,-0.7200000000000002,96.0,0.24657534246575344,0.3333333333333333,D
1.0,1.8,-0.8,0.9,1.6,-0.7000000000000001,11.8,3.0,11.3,2.9,4.6,3.5,7.0,1.6,7.9,1.7,1.4,1.6,-0.20000000000000018,1.4,1.4,0.0,10.2,4.0,10.6,3.4,4.0,3.8,11.6,2.0,12.6,1.8,1.0,2.0,5.0,7.0,1.0,0.0,0.16000000000000014,35.0,0.234375,0.35714285714285715,H
1.2,0.4,0.7999999999999999,1.2,1.0,0.19999999999999996,8.8,2.8,12.7,3.6,4.0,6.3,9.6,1.2,10.3,1.4,1.0,1.6,-0.6000000000000001,1.0,1.3,-0.30000000000000004,15.2,4.4,14.0,4.8,6.8,7.0,11.2,1.6,13.1,2.3,3.0,2.0,11.0,9.0,2.0,3.0,-0.48000000000000004,99.0,0.2857142857142857,0.271604938271605,A
1.2,0.6,0.6,1.6,1.2,0.40000000000000013,17.2,7.0,15.4,5.7,5.2,5.9,10.0,0.8,9.4,0.6,0.6,1.0,-0.4,1.0,0.9,0.09999999999999998,16.2,4.6,16.5,5.5,8.0,7.0,10.2,1.4,9.9,1.7,2.0,1.0,9.0,8.0,11.0,5.0,-0.24,72.0,0.38461538461538464,0.26744186046511625,D
1.4,1.0,0.3999999999999999,1.4,1.4,0.0,11.8,3.4,11.3,3.5,6.4,5.7,10.6,1.8,9.1,1.4,0.6,2.2,-1.6,0.9,2.4,-1.5,8.6,3.6,9.6,3.1,4.8,4.1,13.2,2.8,13.9,2.4,3.0,0.0,10.0,11.0,6.0,4.0,-0.6399999999999999,110.0,0.265625,0.375,D
1.6,1.2,0.40000000000000013,1.1,1.0,0.10000000000000009,10.0,4.2,12.3,3.5,4.8,4.6,8.0,2.0,10.5,2.0,0.8,1.6,-0.8,0.5,2.1,-1.6,7.8,3.0,9.1,3.3,3.4,4.6,12.0,1.4,10.8,1.5,2.0,2.0,6.0,9.0,1.0,1.0,-0.3200000000000001,54.0,0.38181818181818183,0.3409090909090909,H
1.0,0.6,0.4,1.2,0.4,0.7999999999999999,15.2,2.8,13.2,3.4,6.2,5.8,10.8,1.6,11.6,1.5,0.6,1.4,-0.7999999999999999,0.9,1.1,-0.20000000000000007,12.6,4.6,12.7,4.5,7.2,6.2,10.0,1.4,10.3,1.8,2.0,1.0,8.0,12.0,1.0,4.0,-0.32,96.0,0.1728395061728395,0.338235294117647,A
1.0,0.6,0.4,1.6,1.3,0.30000000000000004,11.0,4.0,13.6,4.6,2.8,3.5,10.2,0.8,9.5,1.3,1.2,1.4,-0.19999999999999996,0.9,1.0,-0.09999999999999998,10.6,3.6,9.8,3.2,4.6,3.5,10.8,1.2,11.4,1.3,2.0,2.0,9.0,7.0,0.0,2.0,-0.07999999999999999,63.0,0.3333333333333333,0.3103448275862069,H
1.2,1.0,0.19999999999999996,1.1,1.0,0.10000000000000009,13.6,5.2,13.1,4.8,7.6,6.4,11.8,1.6,11.9,2.0,1.4,0.8,0.5999999999999999,1.6,0.9,0.7000000000000001,13.0,4.0,14.1,5.4,5.2,5.4,12.0,1.6,13.2,2.1,2.0,2.0,7.0,3.0,3.0,1.0,0.11999999999999994,21.0,0.35616438356164387,0.2857142857142857,A
